fecha,tmed,tmax,tmin,prec,velmedia,racha,sol,hrMedia,temp_categoria,humedad_categoria,viento_categoria,lluvia_categoria,sol_categoria,descripcion_dia
2024-02-26,15.5,18.3,12.7,4.0,6.4,20.0,4.9,56.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-02-27,13.8,17.8,9.9,0.0,8.6,16.4,9.7,42.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-02-28,14.7,19.8,9.6,0.0,8.1,16.1,10.1,36.0,Frío,Seco,Brisa,Sin lluvia,Soleado,"Frío, Seco, Brisa, Sin lluvia, Soleado."
2024-02-29,15.2,21.7,8.8,0.0,6.7,15.3,9.9,45.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-01,15.1,19.9,10.3,0.0,8.3,18.6,10.5,37.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-03-02,14.2,19.1,9.3,0.2,3.3,12.8,5.2,56.0,Frío,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2024-03-03,14.0,18.5,9.5,0.0,5.0,15.3,7.1,48.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-04,16.6,22.4,10.8,0.0,3.1,11.4,6.5,58.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-05,16.2,22.0,10.4,0.0,3.6,12.8,10.1,48.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-06,12.6,18.4,6.7,0.0,3.9,7.2,9.5,75.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-07,14.0,18.0,9.9,12.1,3.6,9.7,3.3,84.0,Frío,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-03-08,12.7,17.8,7.6,28.3,3.6,13.3,4.4,66.0,Frío,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Frío, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-03-09,11.4,14.6,8.2,6.0,1.9,22.8,0.0,83.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-03-10,13.6,19.7,7.5,0.0,4.2,11.7,5.7,60.0,Frío,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Frío, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-03-11,15.4,20.0,10.7,0.0,5.0,12.5,10.8,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-12,14.1,19.9,8.3,0.0,3.6,9.7,10.2,65.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-13,13.4,19.1,7.6,0.0,3.3,6.7,6.6,58.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-14,15.0,21.9,8.2,0.0,2.8,8.9,10.2,72.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-15,20.6,25.3,15.9,0.0,4.2,12.8,10.2,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-16,17.8,22.4,13.1,0.0,2.5,9.7,8.6,70.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-17,18.1,23.8,12.4,0.0,3.6,8.3,9.1,58.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-18,18.6,24.8,12.4,0.0,3.1,7.2,4.7,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-03-19,19.4,23.6,15.3,0.0,1.9,8.9,8.2,54.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-03-20,17.8,22.5,13.1,1.3,2.5,9.2,4.3,59.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-03-21,17.3,20.5,14.1,0.0,1.9,8.3,2.4,74.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-03-22,20.2,23.9,16.5,0.0,3.1,9.2,4.4,56.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-03-23,20.4,25.2,15.7,0.0,2.5,9.2,1.3,48.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-03-24,18.4,21.6,15.1,7.9,5.0,14.4,0.8,62.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-03-25,15.7,17.0,14.4,8.6,2.8,8.3,0.0,88.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-03-26,13.4,17.4,9.4,0.2,5.6,16.4,6.1,53.0,Frío,Húmedo,Brisa,Lluvia ligera,Soleado,"Frío, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-03-27,17.2,21.2,13.2,2.1,5.3,17.5,3.4,55.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-03-28,16.8,18.9,14.7,1.6,6.4,16.4,0.8,75.0,Agradable,Húmedo,Brisa,Lluvia notable,Nublado,"Agradable, Húmedo, Brisa, Lluvia notable, Nublado."
2024-03-29,15.4,19.4,11.4,14.5,4.7,13.3,4.7,68.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-03-30,12.4,14.8,10.1,48.8,5.8,16.4,0.4,89.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-03-31,12.2,16.1,8.2,11.5,3.9,16.9,0.0,88.0,Frío,Húmedo,Brisa,Lluvia notable,Nublado,"Frío, Húmedo, Brisa, Lluvia notable, Nublado."
2024-04-01,13.5,20.5,6.5,0.0,3.6,10.3,7.8,73.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-02,14.2,20.2,8.2,0.0,3.3,7.2,9.0,78.0,Frío,Húmedo,Brisa,Sin lluvia,Soleado,"Frío, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-03,18.2,25.3,11.0,0.0,4.2,10.3,11.7,64.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-04,17.2,21.5,12.9,0.0,2.5,8.3,9.1,75.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-05,17.6,24.1,11.2,0.0,3.3,7.2,11.6,55.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-06,20.5,27.2,13.8,0.0,2.5,9.2,2.2,47.0,Agradable,Húmedo,Brisa,Sin lluvia,Nublado,"Agradable, Húmedo, Brisa, Sin lluvia, Nublado."
2024-04-07,21.2,25.1,17.2,0.0,3.1,11.4,5.1,69.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-04-08,22.0,26.2,17.7,0.0,8.3,15.3,10.4,46.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-09,17.8,22.5,13.0,0.0,5.8,16.1,11.9,59.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-10,16.1,21.3,10.9,0.0,3.6,9.2,12.0,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-11,17.7,25.1,10.3,0.0,5.0,9.2,12.0,58.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-12,15.3,20.4,10.2,0.0,3.6,8.9,11.8,63.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-13,16.2,21.9,10.5,0.0,2.8,7.2,11.8,56.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-14,17.0,23.1,11.0,0.0,4.2,8.3,11.9,49.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-15,20.4,28.5,12.3,0.0,4.2,12.5,11.9,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-16,24.1,32.7,15.5,0.0,2.2,9.2,12.0,60.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-17,20.5,23.8,17.2,0.0,4.7,9.2,11.4,74.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-18,18.4,22.4,14.3,0.0,3.3,7.8,10.9,69.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-19,18.9,21.0,16.8,0.0,6.4,12.8,3.5,65.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-04-20,18.0,20.4,15.6,0.0,3.6,8.3,5.1,69.0,Agradable,Húmedo,Brisa,Sin lluvia,Parcialmente soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Parcialmente soleado."
2024-04-21,18.0,21.5,14.4,0.05,3.1,8.9,8.3,60.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-04-22,16.5,21.7,11.3,0.0,4.7,11.7,12.0,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-23,18.3,21.8,14.8,0.0,5.0,10.3,8.8,68.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-24,17.0,22.8,11.2,0.0,4.4,8.9,11.0,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-25,19.9,26.5,13.3,0.0,5.0,11.4,9.6,50.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-26,20.4,25.3,15.4,0.5,3.3,11.7,8.6,45.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-04-27,16.0,18.8,13.3,7.5,3.3,9.2,3.8,79.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-04-28,16.5,22.4,10.6,0.0,3.9,12.5,8.2,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-04-29,17.4,23.5,11.3,2.3,5.3,13.3,5.3,57.0,Agradable,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-04-30,16.8,24.3,9.4,0.05,4.7,13.3,8.9,47.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-05-01,18.2,22.1,14.4,0.2,5.0,15.3,6.5,48.0,Agradable,Húmedo,Brisa,Lluvia ligera,Soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Soleado."
2024-05-02,17.2,22.7,11.7,0.0,5.0,10.8,9.4,39.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-03,17.8,22.6,13.1,0.0,4.4,9.2,12.8,50.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-04,17.4,24.3,10.4,0.0,4.4,12.5,12.7,62.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-05,22.8,31.1,14.4,0.0,5.3,11.4,10.5,32.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-06,24.4,29.0,19.9,0.0,6.1,12.5,6.4,42.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-07,20.4,24.8,15.9,0.0,5.0,16.1,12.5,59.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-08,18.4,21.9,14.8,0.0,3.1,8.9,7.6,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-09,18.9,24.4,13.4,0.0,3.6,8.3,9.9,51.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-10,18.7,23.8,13.6,0.0,3.3,8.3,8.3,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-11,19.9,24.5,15.3,0.0,3.9,8.3,12.7,47.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-12,18.2,23.5,12.8,0.0,4.7,9.7,9.9,65.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-13,19.1,22.8,15.4,0.0,3.3,8.3,11.9,72.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-14,23.5,28.1,18.9,0.0,5.8,13.9,12.9,36.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-15,20.8,26.2,15.4,0.0,7.2,15.0,13.0,33.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-16,21.4,27.0,15.9,0.0,6.4,12.8,13.2,36.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-17,21.9,27.9,15.9,0.0,5.6,10.8,10.8,45.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-18,23.4,28.8,17.9,0.0,5.6,12.5,11.8,32.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-19,23.4,28.0,18.9,0.0,5.6,12.5,12.8,32.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-20,22.2,27.5,17.0,0.0,4.7,10.8,12.2,35.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-21,22.5,28.1,16.9,0.0,5.6,11.7,12.9,37.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-05-22,21.8,27.7,15.8,0.0,5.3,13.9,12.3,41.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-23,19.9,24.5,15.3,0.0,3.3,8.3,6.8,49.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-24,19.8,24.3,15.2,0.0,5.3,11.4,12.1,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-25,20.2,24.1,16.4,0.0,4.2,9.2,11.9,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-26,22.2,26.8,17.6,0.0,4.4,9.2,11.4,59.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-27,22.4,26.6,18.2,0.0,3.9,9.7,12.1,74.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-28,22.0,24.9,19.1,0.0,3.1,8.9,9.7,71.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-29,21.8,24.9,18.8,0.0,4.2,8.9,10.8,74.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-30,21.8,26.2,17.4,0.0,3.9,12.5,12.6,68.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-05-31,22.2,26.0,18.3,0.0,3.3,9.2,10.7,66.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-01,22.6,25.4,19.8,0.0,4.4,8.9,11.5,69.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-02,22.1,24.6,19.6,0.0,5.0,8.9,11.6,68.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-03,21.2,25.3,17.2,0.0,3.6,8.9,13.0,57.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-04,21.8,26.5,17.1,0.0,4.2,10.3,13.2,49.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-05,21.6,26.6,16.7,0.0,2.8,8.3,12.9,51.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-06,26.3,30.7,21.9,0.0,2.2,8.3,9.4,37.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-06-07,26.4,30.4,22.3,0.0,3.1,9.2,6.6,47.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-08,25.0,29.1,20.8,0.0,6.4,12.5,9.3,41.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-09,,29.1,,0.0,5.0,11.9,4.0,,,Seco,Brisa,Sin lluvia,Parcialmente soleado,"nan, Seco, Brisa, Sin lluvia, Parcialmente soleado."
2024-06-10,26.4,32.2,20.6,0.0,5.6,11.4,12.5,41.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-11,26.0,30.6,21.4,7.5,3.6,11.7,9.9,47.0,Calor,Húmedo,Brisa,Lluvia notable,Soleado,"Calor, Húmedo, Brisa, Lluvia notable, Soleado."
2024-06-12,22.4,25.4,19.5,0.0,3.9,9.2,11.7,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-13,22.4,25.7,19.2,0.0,3.9,8.3,11.8,71.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-14,25.2,31.8,18.5,0.0,3.6,10.3,10.5,49.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-15,29.0,36.1,22.0,0.0,5.6,11.7,12.8,34.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-06-16,25.0,30.3,19.8,0.0,6.1,12.8,13.3,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-17,22.5,25.8,19.2,0.0,4.2,9.2,13.0,73.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-18,26.3,33.9,18.7,0.0,3.9,10.8,13.5,51.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-19,24.2,28.9,19.6,0.0,5.3,12.5,11.1,41.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-20,23.6,30.0,17.3,0.0,4.2,11.4,12.8,35.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-06-21,23.2,26.5,19.8,0.0,5.0,11.4,13.5,55.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-22,23.6,28.9,18.4,0.0,3.3,7.8,13.5,40.0,Agradable,Seco,Brisa,Sin lluvia,Soleado,"Agradable, Seco, Brisa, Sin lluvia, Soleado."
2024-06-23,23.6,28.3,18.9,0.0,3.9,7.8,12.0,44.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-24,23.9,28.5,19.3,0.0,4.2,8.3,13.3,52.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-25,24.4,28.5,20.3,0.0,5.0,9.7,13.2,56.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-26,25.2,30.1,20.4,2.5,3.6,8.3,5.8,54.0,Calor,Húmedo,Brisa,Lluvia notable,Parcialmente soleado,"Calor, Húmedo, Brisa, Lluvia notable, Parcialmente soleado."
2024-06-27,24.3,28.7,19.9,0.2,4.2,11.4,4.4,53.0,Agradable,Húmedo,Brisa,Lluvia ligera,Parcialmente soleado,"Agradable, Húmedo, Brisa, Lluvia ligera, Parcialmente soleado."
2024-06-28,24.8,28.7,20.9,0.0,4.4,11.7,7.1,48.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-29,25.4,31.8,19.0,0.0,3.6,10.8,11.5,50.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-06-30,27.2,32.9,21.5,0.0,4.7,12.5,13.1,44.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-01,28.5,36.3,20.7,0.0,5.6,13.9,12.8,33.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-07-02,24.2,28.1,20.3,0.0,4.2,7.8,13.1,66.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-03,24.7,28.6,20.8,0.0,4.2,8.3,13.3,50.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-04,26.4,33.1,19.8,0.0,3.1,7.2,12.2,34.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-07-05,27.5,33.6,21.4,0.0,3.6,9.2,12.3,33.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-07-06,27.2,34.6,19.7,0.0,6.7,13.3,13.1,44.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-07,24.2,28.3,20.1,0.0,3.9,12.8,13.0,58.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-08,24.0,27.7,20.2,0.0,3.9,9.2,12.9,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-09,24.5,28.3,20.7,0.0,4.7,10.8,12.7,61.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-10,24.2,28.8,19.5,0.0,3.1,8.9,13.0,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-11,25.1,29.5,20.7,0.0,3.1,10.3,12.0,59.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-12,31.4,40.8,21.9,0.0,4.7,11.7,13.0,37.0,Calor,Seco,Brisa,Sin lluvia,Soleado,"Calor, Seco, Brisa, Sin lluvia, Soleado."
2024-07-13,26.6,32.3,21.0,0.0,3.6,8.3,10.7,69.0,Calor,Húmedo,Brisa,Sin lluvia,Soleado,"Calor, Húmedo, Brisa, Sin lluvia, Soleado."
2024-07-14,24.2,26.7,21.7,0.0,3.6,10.3,12.9,67.0,Agradable,Húmedo,Brisa,Sin lluvia,Soleado,"Agradable, Húmedo, Brisa, Sin lluvia, Soleado."
